route_id,path_type,direction,seq,sid,sname,name_e,lat,lon,path_id
2-54L,main,go,5,2169,ตรงข้ามร้านอาหารเมนูเวเทอเรส,The Terrace Restaurent (Opposite),13.8416244678862,100.593487459333,153L
2-54L,main,go,6,2197,ร้านอาหารเมนูเวเทอเรส,The Terrace Restaurent,13.842108702188,100.592902375649,153L
2-54L,main,go,7,3809,กองปราบปราม,Suppression Division,13.81975294,100.5639916,153L
2-54L,main,go,8,3823,ตรงข้ามกองปราบปราม,Suppression Division,13.81951897,100.5635348,153L
2-54R,main,back,0,4941,ท่าปล่อยรถ สวนจตุจักร (A1),Chatuchak Park Bus Terminal (A1),13.8038222193288,100.554122892386,153R
2-54R,main,back,1,3821,ตรงข้าม ธนาคารทหารไทย (สำนักงานใหญ่),TMB Bank (Headquarter) (Opposite),13.80778399,100.5565476,153R
2-54R,main,back,2,3811,ตรงข้ามเซ็นทรัลลาดพร้าว,Central Ladprao,13.81540659,100.5614695,153R
2-54R,main,back,3,2228,ซอยภาวนา,Soi Phawana,13.8002912711393,100.583693757998,153R
2-54R,main,back,4,3536,ซอยภาวนาลาดพร้าว 41,Soi Phawana,13.80063179,100.583596,153R
2-54R,main,back,5,2235,ซอยลาดพร้าว 20,Soi Lat Phrao 20,13.8074237793067,100.570938653647,153R
2-54R,main,back,6,2240,ปากทางลาดพร้าว-วิภาวดีรังสิต,Lat phrao - Wiphawadi Rangsit,13.8130052808402,100.560998151298,153R
2-55L,main,go,0,3028,ซอยวิภาวดี 42 ตรงข้ามวัดเสมียน,Vibhavadi Soi 42,13.83909727,100.5580195,155L
2-55L,main,go,1,3029,สถานีตำรวจวิภาวดี หนังสือพิมพ์บ้านเมือง,Police Station Vibhavadi,13.83385411,100.5575702,155L
2-55L,main,go,2,3031,โรงเรียนหอวัง,Horwang School,13.81950637,100.5589857,155L
2-55L,main,go,3,4180,สวนวชิรเบญจทัศสวนรถไฟ,"Wachira Ben Park, Railway",13.8142524283871,100.558848506069,155L
2-55L,main,go,4,4180,สวนวชิรเบญจทัศสวนรถไฟ,"Wachira Ben Park, Railway",13.8142524283871,100.558848506069,155L
2-55L,main,go,5,2240,ปากทางลาดพร้าว-วิภาวดีรังสิต,Lat phrao - Wiphawadi Rangsit,13.8130052808402,100.560998151298,155L
2-55L,main,go,6,3881,สถานีตำรวจบางเขน,Police Station Bangkhen,13.87413505,100.5975955,155L
2-55L,main,go,7,3881,สถานีตำรวจบางเขน,Police Station Bangkhen,13.87413505,100.5975955,155L
2-55L,main,go,8,3028,ซอยวิภาวดี 42 ตรงข้ามวัดเสมียน,Vibhavadi Soi 42,13.83909727,100.5580195,155L
2-55L,main,go,9,3042,วัดเสมียนนารี,Wat Samian Nari,13.83959843,100.5574017,155L
2-55R,main,back,0,4177,ตรงข้ามสถานีวัดเสมียนนารี,Opposite Samian Nari Temple Station,13.8425187894211,100.559154206947,155R
2-55R,main,back,1,4182,สถานีตำรวจนครบาลทุ่งสองห้อง,Police Station Thung Song Hong,13.8676390111894,100.572047087157,155R
2-55R,main,back,2,3881,สถานีตำรวจบางเขน,Police Station Bangkhen,13.87413505,100.5975955,155R
2-55R,main,back,3,1596,มหาวิทยาลัยเกริก,Krirk University,13.8725359230909,100.600036336403,155R
2-55R,main,back,4,1633,ตรงข้ามมหาวิทยาลัยเกริก,Krirk University (Opposite),13.8724008755068,100.599542443263,155R
2-55R,main,back,5,3539,ตลาดสะพาน 2,Bridge Market 2,13.796036,100.5918101,155R
2-55R,main,back,6,2228,ซอยภาวนา,Soi Phawana,13.8002912711393,100.583693757998,155R
2-55R,main,back,7,2386,ตรงข้ามบ้านกลางเมือง ลาดพร้าว,Baan Klang Muang,13.804369,100.576499,155R
2-55R,main,back,8,2236,ซอยลาดพร้าว 12 ตรงข้ามบิ๊กซีลาดพร้าว,Soi Lat Phrao 12,13.8092756787004,100.567663426069,155R
2-55R,main,back,9,4181,ตรงข้ามสำนักงานเขตจตุจักร,Chatuchak Distrct Office (Opposite),13.8288321527674,100.55741116979,155R
2-6,main,go,0,5499,ปทุมธานี,Pathumthani,14.0181992733232,100.531984061321,33
2-6,main,go,1,1327,วัดบางนางบุญ,Wat Bang Nang Bun,13.9570905041306,100.525283131161,33
2-6,main,go,2,1311,หมู่บ้านเมืองทองธานี,Muang Thong Thani Village,13.929717,100.530445,33
2-6,main,go,3,3778,ตรงข้ามที่ทำการไปรษณีย์ห้าแยกปากเกร็ด,Post Office Pak Kret Intersection,13.906109,100.5043601,33
2-6,main,go,4,3104,ตรงข้ามโรงเรียนวัดลานนาบุญ,Wat Lannabun School (Opposite),13.84377395,100.5094046,33
2-6,main,go,5,3166,โรงเรียนวัดลานนาบุญ,Wat Lannabun School,13.84362435,100.5095475,33
2-6,main,go,6,5228,ตรงข้ามวัดลานนาบุญ,Wat Laannabun (Opposite),13.843820484,100.50943276,33
2-6,main,go,7,1270,หมู่บ้านช.รุ่งเรือง 4 โรงเรียนนนทบุรีคริสเตียนวิทยา,Chor Rungruang 4 Village,13.8438302870191,100.502860053263,33
2-6,main,go,8,3319,หมู่บ้านพิบูลย์การ์เด้นวิลล์,Piboon Garden Ville Village,13.82673052,100.5030061,33
2-6,main,go,9,3321,หมู่บ้านพิบูลย์พาร์ควิลล์,Piboon Park Village,13.82483059,100.5036635,33
2-6,main,go,10,3406,โรงเรียนสตรีนนทบุรี-วัดปากน้ำ,Satri Nonthaburi School - Wat Paknam,13.82221284,100.5052303,33
2-6,main,go,11,5492,โรงเรียนสตรีนนทบุรี,Satri Nonthaburi School,13.8222549841008,100.505147675821,33
2-6,main,go,12,3323,หมู่บ้านพิบูลย์บางซื่อ,Phibun Bangsue Village (Opposite),13.82054411,100.5088858,33
2-6,main,go,13,3405,ตรงข้ามหมู่บ้านพิบูลย์บางซื่อ,Phibun Village (Opposite),13.82043542,100.508595,33
2-6,main,go,14,3404,พูลพิพัฒน์,Poolpipat,13.81946344,100.5108197,33
2-6,main,go,15,1408,แยกพิบูลสงคราม,Yaek Pibulsongkram,13.81783923,100.5158584,33
2-6,main,go,16,3326,ใต้สะพานพระราม7(ขาเข้า),Rama VII Bridge,13.81565813,100.515281,33
2-6,main,go,17,3327,ตรงข้ามวัดสร้อยทอง,Wat soithong,13.81395323,100.518102,33
2-6,main,go,18,3401,วัดสร้อยทอง,wat soithong,13.8138073,100.5184154,33
2-6,main,go,19,3401,วัดสร้อยทอง,wat soithong,13.8138073,100.5184154,33
2-6,main,go,20,3400,ตลาดศรีเขมา(ขาออก),Srikhema Market,13.81385898,100.5211354,33
2-6,main,go,21,3329,โรงเรียนกุลวรรณ,Kunwan School,13.81148396,100.5219158,33
2-6,main,go,22,1825,วิทยาลัยอาชีวศึกษาอาชีวศิลป์ ตรงข้ามตลาดศรีย่าน,Archivasilp Art Vocational College  Sri Yan Market (opposite),13.784977142,100.51153628,33
2-6,main,go,23,1824,โรงพยาบาลวชิรพยาบาล,Vajira Hospital,13.780032049,100.50915662,33
2-6,main,go,24,2953,หอสมุดแห่งชาติ,National Library,13.77320582,100.5059025,33
2-6,main,go,25,2952,มทร.พระนครศูนย์เทเวศร์,Rajamangala University of Technology Phra Nakhon (Thewet Campus),13.77065603,100.504511,33
2-6,main,go,26,4835,ตลาดเทเวศร์,Thewet Market,13.7703916602805,100.505065309122,33
2-6,main,back,0,2961,หลังแยกประชาเกษม,After the Pracha Kasem Intersection,13.7671708,100.5057286,33
2-6,main,back,1,414,ท่าปล่อยรถ เทเวศร์ (23),Bus Terminal Thewet (23),13.7672404273121,100.506451364141,33
2-6,main,back,2,4663,คุรุสภา,Kuru Sapa,13.7671165584268,100.507096230667,33
2-6,main,back,3,1822,วังแดง,Wang Dang,13.7686065207152,100.507185060776,33
2-6,main,back,4,1453,สี่เสาเทเวศร์,Si Sao Thewes,13.7708390459574,100.505384537194,33
2-6,main,back,5,2955,โรงเรียนเซนต์คาเบรียล,Saint Gabriel College,13.77618937,100.5073033,33
2-6,main,back,6,1298,แยกบางโพ,Yaek Bang Pho,13.80711277,100.5215401,33
2-6,main,back,7,3398,ตลาดแยกบางโพ,Yaek Bang pho Market,13.80661965,100.5214221,33
2-6,main,back,8,3329,โรงเรียนกุลวรรณ,Kunwan School,13.81148396,100.5219158,33
2-6,main,back,9,3400,ตลาดศรีเขมา(ขาออก),Srikhema Market,13.81385898,100.5211354,33
2-6,main,back,10,3328,ตลาดศรีเขมา(ขาเข้า),Sri Khema Market,13.81474659,100.5206065,33
2-6,main,back,11,3400,ตลาดศรีเขมา(ขาออก),Srikhema Market,13.81385898,100.5211354,33
2-6,main,back,12,3323,หมู่บ้านพิบูลย์บางซื่อ,Phibun Bangsue Village (Opposite),13.82054411,100.5088858,33
2-6,main,back,13,3405,ตรงข้ามหมู่บ้านพิบูลย์บางซื่อ,Phibun Village (Opposite),13.82043542,100.508595,33
2-6,main,back,14,3322,ตรงข้ามโรงเรียนสตรีนนทบุรี-วัดปากน้ำ,Satri Nonthaburi school (Opposite),13.82240057,100.5055651,33
2-6,main,back,15,3406,โรงเรียนสตรีนนทบุรี-วัดปากน้ำ,Satri Nonthaburi School - Wat Paknam,13.82221284,100.5052303,33
2-6,main,back,16,5492,โรงเรียนสตรีนนทบุรี,Satri Nonthaburi School,13.8222549841008,100.505147675821,33
2-6,main,back,17,5493,ตรงข้ามโรงเรียนสตรีนนทบุรี,Opposite Satri Nonthaburi School,13.8224122871132,100.505516478682,33
2-6,main,back,18,3320,ซอยแสนสุข,Soi Saensuk,13.82596416,100.5033162,33
2-6,main,back,19,3104,ตรงข้ามโรงเรียนวัดลานนาบุญ,Wat Lannabun School (Opposite),13.84377395,100.5094046,33
2-6,main,back,20,3166,โรงเรียนวัดลานนาบุญ,Wat Lannabun School,13.84362435,100.5095475,33
2-6,main,back,21,5228,ตรงข้ามวัดลานนาบุญ,Wat Laannabun (Opposite),13.843820484,100.50943276,33
2-6,main,back,22,3843,กรมพลาธิการทหารบก ซอยติวานนท์ 31,Quartermaster Department Royal Thai Army,13.8761988,100.5153743,33
2-6,main,back,23,3780,โรงเรียนชลประทานวิทยา,Irrigation Wittaya School,13.89831739,100.5073601,33
2-6,main,back,24,3848,วิทยาลัยการชลประทาน,Irrigation College,13.89840823,100.5070146,33
2-6,main,back,25,5590,โรงเรียนชลประทานวิทยา,Chonprathanwittaya School,13.89830306,100.5073387,33
2-6,main,back,26,5591,วิทยาลัยชลประทาน,Irrigation College,13.89839229,100.5069679,33
2-6,main,back,27,1327,วัดบางนางบุญ,Wat Bang Nang Bun,13.9570905041306,100.525283131161,33
2-7,main,go,0,4293,โรงไฟฟ้าพระนครเหนือ,North Bangkok Power Plant,13.8106474501346,100.510657177021,50
2-7,main,go,1,4293,โรงไฟฟ้าพระนครเหนือ,North Bangkok Power Plant,13.8106474501346,100.510657177021,50
2-7,main,go,2,3326,ใต้สะพานพระราม7(ขาเข้า),Rama VII Bridge,13.81565813,100.515281,50
2-7,main,go,3,1831,ตรงข้ามซอยวงศ์สว่าง 4 ซอยยิ้มประยูร,Wong Sawang Soi 4 (Oppsoite)  Soi Yim Prayun,13.8204089443622,100.519535198702,50
2-7,main,go,4,1833,ชุมชนวัดหลวง,Wat Luang,13.8234868721232,100.522944543473,50
2-7,main,go,5,4424,ตรงข้ามซอยวัดหลวง,Soi Watluang (Opposite),13.8232311730707,100.523047351965,50
2-7,main,go,6,1813,ธนาคารกรุงเทพสาขาวงศ์สว่าง วัดเลียบ,Bangkok Bank  Wat Liap,13.824624517,100.52457232,50
2-7,main,go,7,1834,วัดเลียบ ซอยวงศ์สว่าง 21,Wat Liap  Wong Sawang Soi 21,13.8248395086615,100.524455836947,50
2-7,main,go,8,1295,ซอยกรุงเทพนนท์ 39,Soi Krungthepnon 39,13.82646117,100.5304453,50
2-7,main,go,9,1294,ซอยกรุงเทพ-นนทบุรี 29,Krungthep - Nonthaburi Soi 29,13.8234357045422,100.532663248702,50
2-7,main,go,10,1294,ซอยกรุงเทพ-นนทบุรี 29,Krungthep - Nonthaburi Soi 29,13.8234357045422,100.532663248702,50
2-7,main,go,11,1273,ดีสแควร์ ครัวคุณสุ โรงเรียนอนุบาลพิริยะโยธิน,D - Square  Krua Khun Su  Biriyayothin Kindergarten School,13.822950523013,100.532935944561,50
2-7,main,go,12,1273,ดีสแควร์ ครัวคุณสุ โรงเรียนอนุบาลพิริยะโยธิน,D - Square  Krua Khun Su  Biriyayothin Kindergarten School,13.822950523013,100.532935944561,50
2-7,main,go,13,1274,ตลาดบางซ่อน ถนนกรุงเทพ-นนทบุรี 25,Bang Son Market  Krungthep - Nonthaburi 25,13.8213078588083,100.532759783684,50
2-7,main,go,14,1293,ตลาดบางซ่อน ซอยกรุงเทพ-นนทบุรี 25,Bang Son Market,13.8209888411163,100.53244841979,50
2-7,main,go,15,1275,ตรงข้ามโรงงานทอผ้า ซอยกรุงเทพ-นนทบุรี 34,Sippana Co.Ltd. (Opposite)  Krungthep - Nonthaburi Soi 34,13.8196199645413,100.532572734771,50
