stopid,name_t,name_e,lat,lon
3558,เวชธานี,Wet Thani,13.7709253,100.6367454
3559,ซอยลาดพร้าว 113,Soi Lat Phrao 113,13.76991941,100.6385652
3560,เดอะมอลล์บางกะปิ,The Mall Bangkapi,13.76758243,100.6421451
3561,แม็คโคร บางกะปิ ตะวันนา 2,"Makro Bangkapi, Tawana 2",13.76867097,100.6401155
3562,ซอยลาดพร้าว 142,Soi Lat Phrao 142,13.76961411,100.6386178
3563,ลาดพร้าว 136,Lat Phrao 136,13.77062311,100.6367722
3564,ตรงข้าม รพ.เวชธานี,Opposite Vethani Hospital,13.77185401,100.6345835
3565,ซอยลาดพร้าว 130/1 ตรงข้ามวิสุทธานี,Lat Phrao Soi 130/1,13.77322214,100.6321538
3566,ตรงข้ามซอยลาดพร้าว 101,Lat Phrao Soi 101 (Opposite),13.77461488,100.6296655
3567,ลาดพร้าว 126,Ladprao 126,13.77585498,100.6274194
3568,ซอยลาดพร้าว 122,Lat Phrao Soi 122,13.77731764,100.6248138
3569,ตรงข้ามโรงพยาบาลลาดพร้าว,Lat Phrao Hospital (Opposite),13.77797,100.62374
3570,ตรงข้ามฟู้ดแลนด์,Food Land (Opposite),13.77864763,100.6224732
3572,ซอยลาดพร้าว 112,Soi Lat Phrao 112,13.78053892,100.6190718
3573,ซอยลาดพร้าว 106,Soi Lat Phrao 106,13.78266344,100.6152936
3574,ตรงข้ามบิ๊กซีลาดพร้าว,Opposite Big C Ladprao,13.784288,100.6123292
3575,ซอยลาดพร้าว 92,Lat Phrao Soi 92,13.78532927,100.6104638
3576,ตรงข้ามซอยลาดพร้าว 71,Lat Phrao Soi71 (Opposite),13.78701318,100.6074845
3577,ซอยลาดพร้าว 80,Lat Phrao Soi 80,13.78825308,100.6052537
3578,แยกสีกั๊กพระยาสี0,Yaek Si Kak Phraya Si0,13.7472336,100.4986244
3580,Mrt สามยอด สินดำรงค์,"Mrt Sam Yod, Sin Dam Rong",13.74711287,100.5017098
3581,เสือป่าเซ็นเตอร์,Suea Pa Center,13.74417263,100.5076204
3582,แยกหัวลำโพง,Hua Lamphong Intersection,13.73631008,100.5161274
3583,ซอยวัดมหาพฤฒาราม,Wat Maha Pruettharam,13.73045186,100.516914
3584,วัดแก้วแจ่มฟ้า,Wat Kaew Chaem Fah,13.73095079,100.5195868
3585,อมีโก้ ทาวเวอร์,Amelo Tower,13.73133807,100.5218113
3586,สถานีตำรวจบางรัก,Police Station Bang Rak,13.72978398,100.5236557
3587,ห้องสมุดเนียลสันเฮส์,Tison Sansan Library,13.7272517,100.5230135
3588,โรงแรมโอเรียลเต็ล,Oriantal Hotel,13.72474703,100.516395
3589,ตรงข้ามโรบินสันบางรัก,Robinson Bang Rak (Opposite),13.7200053,100.5157902
3590,ตรงข้ามวัดยานนาวา,Wat Yannawa (Opposite),13.71711585,100.5145434
3591,มหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ,Rajamagala Uiversity Of Technology Krugthep,13.7156435099501,100.513925782843
3592,วัดสุทธิ,Wat Sutthi,13.712850523401,100.512708240667
3593,ก่อนแยกตรอกจันทน์,Before separating the Chan's chest,13.7114563,100.5121165
3594,ตรอกบาหยัน,Trok Bayan,13.70911314,100.5103488
3595,ตรงข้ามโรงแรมแม่น้ำรามาดาพลาซา พนาสิริ,Ramada Plaza Riverside,13.7062278,100.5071378
3596,บริษัทเอเชียติ๊ก(ถนนเจริญกรุงขาออก),Asia Tic Company,13.70700828,100.5079874
3597,ตรงข้ามวัดราชสิงขร,Wat Ratchasingkhon (Opposite),13.70497639,100.5057597
3598,ตรงข้ามเอเชียทีค,Opposite Asiatique,13.70373128,100.5043727
3599,สถานีตำรวจวัดพระยาไกร,Police Station Wat Prayakai,13.70241894,100.5029461
3600,ตรงข้ามวัดลาดบัวขาว,Wat Lat Bua Khao (Opposite),13.70038478,100.500696
3601,ตลาดบางคอแหลม,Bangkholaem Market,13.69833346,100.4983899
3602,ตรงข้ามโรงพยาบาลเจริญกรุง(ตรงข้ามซอยเจริญกรุง 86),Charoen Krung Hospital (Opposite),13.6938509,100.4934887
3603,ตลาดบางคอแหลม เชิงสะพานกรุงเทพฝั่งพระนคร(แยกถนนตก),Bangkholaem Market,13.69854891,100.4984797
3604,วัดลาดบัวขาว,Wat Lat Bua Khao,13.69989387,100.4999775
3605,ตรงข้าม สน.วัดพระยาไกร,Opposite Wat Phraya Krai Police Station,13.70210426,100.5023857
3606,วัดราชสิงขร,Wat Ratsingkhon,13.704725,100.5052977
3607,ศาลแขวงพระนครใต้,South Phra Nakhon District Court,13.70710094,100.507936
3608,บ้านใหม่,New house,13.7076748,100.5087558
3609,สำนักงานไปรษณีย์วัดพระยาไกร ตรงข้ามมัสยิดบาหยัน,Post Office Wat Phraya Krai,13.70883791,100.5098178
3610,สะพานปลา,Fish Marketing,13.71236615,100.5123301
3611,องค์การสะพานปลา,Saphan Pla Organization,13.7135175210385,100.512827837614
3612,ตรงข้าม มทร.กรุงเทพ วิทยาเขตพระนครใต้,"Opposite RMU, Bangkok, South Bangkok Campus",13.71518052,100.5135732
3613,วัดยานนาวา,Wat Yannawa,13.71652932,100.5141342
3614,โรบินสันบางรัก,Robinson Bang Rak,13.72077654,100.5159918
3615,โรงแรมโอเรียนเต็ล,Oriental Hotel,13.72457734,100.5162772
3616,ตลาดน้อย,Noi Market,13.73277309,100.5145656
3617,แยกทรงวาด,Songwat Intersection,13.73556957,100.5136928
3618,โรงพยาบาลเทียนฟ้ามูลนิธิ,Thian Fah Foundation,13.73850231,100.5123031
3619,ตลาดเก่าเยาวราช,Yaowarat Old Market,13.74168084,100.5075274
3620,วัดตึก,Wat Tuk,13.74364593,100.505404
3621,กองบังคับการตำรวจจราจร 2,Traffic Police Division 2,13.74710139,100.4986123
3623,หน่วยบัญชาการรักษาดินแดน,Territorial Defense Command,13.74725404,100.4950713
3624,วัดโพธิ์ท่าเตียน,Wat Phothatian,13.74693939,100.4920347
3625,วัดม่วง,Wat Muang,13.70915604,100.3901348
3626,สำนักปู่สวรรค์,Samnak Poosawan,13.70866412,100.3845784
3627,บิ๊กซีเพชรเกษม(หลักสอง),Big C Phet Kasem (Laksong),13.70855374,100.3829886
3628,สถานีตำรวจหลักสอง,Police Station Laksong,13.70884159,100.3825356
3629,ไปรษณีย์ภาษีเจริญ,Post Office Pasicharoen,13.70900366,100.3847043
3630,หมู่บ้านเพชรเกษม 3,Phet Kasem 3 Village,13.70928791,100.3879369
3631,ตรงข้ามวัดม่วง,Wat Muang (Opposite),13.70946916,100.3901695
3632,แยกเพชรเกษม-สาย2(ขาเข้า),Phet Kasem-Sai 2 Intersection,13.70983808,100.394766
3633,โรงพยาบาลเกษมราษฏร์บางแค,Kasemrad Bangkae Hospital,13.71009162,100.3980447
3634,ศูนย์บริการสาธารณสุข 40,Health Center 40,13.7102389,100.3997213
3635,ซอยเพชรเกษม 88,Phet Kasem 88,13.71043087,100.4023229
3636,เดอะมอลล์บางแค,The Mall Bangkae,13.71099547,100.4081122
3637,หมู่บ้านศุภวรรณ3,Sukpawan 3 Village,13.71110872,100.410664
3638,โรงเรียนบางแคเหนือ,Bangkhaenuae School,13.71136035,100.413467
3639,โรงเรียนภาษานุสรณ์บางแค,Pasanusorn Bangkae School,13.71164401,100.417233
3640,เทสโก้โลตัสบางแค,Tesco Lotus Bangkae,13.71184322,100.4194578
3641,ตลาดบางแค(ไอทีแกรนด์),Bangkae Market (IT Grand),13.71224541,100.4246316
3642,ตรงข้ามบ้านพักคนชราบางแค,Almshomes Bangkhae (Opposite),13.71243104,100.4270203
3643,ซอยเพชรเกษม 58/1,Phet Kasem 58/1,13.71268952,100.4300462
3644,ซอยเพชรเกษม 58,Phet Kasem 58,13.71276993,100.4311163
3645,ตรงข้ามซีคอนบางแค,Seacon Bangkae (Opposie),13.71295988,100.433655
3646,ซอยเพชรเกษม 54,Phet Kasem 54,13.71314879,100.4357732
3647,ตรงข้ามวัดรางบัว,Wat Rangbua (Opposite),13.71349594,100.4387902
3648,ตรงข้ามศูนย์กีฬากันอริ,Kan-Ari Sport Club,13.71460918,100.4421871
3649,วัดจันทร์ประดิษฐาราม,Wat Chanpradittharam,13.71540629,100.4446354
3650,ศาลขุนด่านเจ้าพ่อเสือ,Khundan Chaoporsua Shrine,13.71625544,100.4472738
3651,ซอยเพชรเกษม 42,Phet Kasem 42,13.71714224,100.4499688
3652,ซอยเพชรเกษม 38,Phet Kasem 38,13.71784349,100.452123
3653,มหาวิทยาลัยสยาม,Siam University,13.718649382,100.453794
3655,เสริมมิตร ตรงข้ามซอยเพชรเกษม 25/1,Sermmitr,13.72192729,100.4598767
3656,ตลาดเสนีย์,Seni Market,13.72267439,100.4612834
3657,โรงพยาบาลบางไผ่,Bangphai Hospital,13.72489626,100.4654095
3658,วิทยาลัยอาชีวศึกษากรุงเทพธนบุรี,Bangkok Thonburi Vocational College,13.72724345,100.4696542
3659,ตรงข้ามวัดประดู่ในทรงธรรม,Opposite Pradu in Songtham,13.72822292,100.4713764
3660,หลังแยกท่าพระ ฝั่งรัชดาภิเษก,After Tha Phra intersectionRatchadaphisek side,13.72752671,100.4753612
3662,ตรงข้ามธนบุรีพลาซ่า,Thonburi Plaza (Opposite),13.71710397,100.4780953
3663,เดอะมอลล์ท่าพระ,The Mall Thapra,13.71309784,100.4789078
3664,ประกันสังคม ซอยรัชดาภิเษก 6,Social Security,13.70883854,100.4805127
3666,ตรงข้ามตลาดดาวคะนอง,Dao Khanong Market (Opposite),13.69598192,100.4828024
3668,ตรงข้ามตลาดอินดี้ ดาวคะนอง,Opposite the Indie Dao Khanong market,13.69115525,100.4813664
3669,ตรงข้ามวัดนาคนิมิตร,Wat Nak Nimit (Opposite),13.68924502,100.4825479
3670,ตรงข้ามตลาดบางปะแก้ว,Opposite Bang Pak Kaew Market,13.68775395,100.4847191
3671,บางปะแก้วตรงข้ามซอยสุขสวัสดิ์,Bang Prakaeo,13.68674746,100.486142
3672,หมู่บ้านแอสเทราไพรส์,Astra Prime Village,13.68341965,100.484987
3673,หมู่บ้านชิชา,Shisha Village,13.67603377,100.4626476
3674,บางปะแก้วซอยสุขสวัสดิ์,Bang Prakaeo,13.68666472,100.4856932
3675,วัดนาคนิมิตร,Wat Nak Nimit,13.68915269,100.4821976
3676,ตลาดอินดี้ ดาวคะนอง,Indy Dao Khanong Market,13.69052687,100.4811557
3677,ตลาดดาวคะนอง,Daokhanong Market,13.69628718,100.4825585
3678,บิ๊กซีดาวคะนอง,Big C Daokhanong,13.69922759,100.483591
3679,ตรงข้ามโรงเรียนแสงทองโทรทัศน์,"Opposite Saeng Thong School, television",13.70194163,100.484876
3681,แยกมไหสวรรย์,Mahai Sawan Intersection,13.70521402,100.484503
3682,ซอยรัชดาภิเษก 9,Soi Ratchadaphisek 9,13.70888848,100.4800902
3683,ตรงข้ามเดอะมอลล์ท่าพระ,The Mall Thapra (Opposite),13.713341,100.4785251
3684,ธนบุรีพลาซ่า,Thonburi Plaza,13.71689645,100.4777915
3685,ก่อนแยกท่าพระ ฝั่งรัชดาภิเษก,Before Tha Phra IntersectionRatchadaphisek side,13.7275881,100.4748817
3686,วัดประดู่ในทรงธรรม,Wat Pradu Nai Songtham,13.72808755,100.4719884
3687,ตรงข้ามวิทยาลัยอาชีวศึกษากรุงเทพธนบุรี,Opposite Bangkok Thonburi Vocational College,13.72677482,100.4694177
3688,โรงพยาบาลพญาไท3,Phyathai 3 Hospital,13.7232377,100.4628685
